856	ну	ну	PART	_	_	857	parataxis	_	@eie1987m-words#@eie1987m#2894.39#2894.577
857	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	849	appos	_	@eie1987m-words#@eie1987m#2894.577#2894.764
858	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	857	aux	_	@eie1987m-words#@eie1987m#2894.764#2894.951
859	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	857	nsubj	_	@eie1987m-words#@eie1987m#2895.219#2895.601
860	по	по	ADP	_	_	861	case	_	@eie1987m-words#@eie1987m#2895.601#2895.983
861	крайней	крайний	ADJ	_	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing	857	obl	_	@eie1987m-words#@eie1987m#2895.983#2896.365
862	/	/	PUNCT	_	_	865	punct	_	@eie1987m-words#@eie1987m#2896.365#2896.747
863	не	не	PART	_	_	864	advmod	_	@eie1987m-words#@eie1987m#2896.747#2897.129
864	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	865	nsubj	_	@eie1987m-words#@eie1987m#2897.129#2897.511
865	согласен	согласный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	857	conj	_	@eie1987m-words#@eie1987m#2897.511#2897.893
866	что	что	SCONJ	_	_	865	obl	_	@eie1987m-words#@eie1987m#2897.893#2898.275
867	английский	английский	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	868	amod	_	@eie1987m-words#@eie1987m#2898.275#2898.657
868	язык	язык	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	875	obl	_	@eie1987m-words#@eie1987m#2898.657#2899.039
869	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	875	nsubj	_	@eie1987m-words#@eie1987m#2899.039#2899.421
870	более	более	ADV	_	Degree=Cmp	875	advmod	_	@eie1987m-words#@eie1987m#2899.421#2899.803
871	певучий	певучий	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	875	obl	_	@eie1987m-words#@eie1987m#2899.803#2900.195
872	просто	просто	PART	_	_	873	advmod	_	@eie1987m-words#@eie1987m#2900.219#2900.615
873	соглас...	соглас..отреть	X	_	_	874	amod	_	@eie1987m-words#@eie1987m#2900.615#2901.011
874	слогов	слог	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	875	nsubj	_	@eie1987m-words#@eie1987m#2901.011#2901.407
875	меньше	мало	NUM	_	_	865	nummod:gov	_	@eie1987m-words#@eie1987m#2901.407#2901.803
876	с	с	ADP	_	_	880	mark	_	@eie1987m-words#@eie1987m#2901.803#2902.199
877	/	/	PUNCT	_	_	878	punct	_	@eie1987m-words#@eie1987m#2902.199#2902.595
878	ээ	ээ	INTJ	_	_	876	parataxis	_	@eie1987m-words#@eie1987m#2902.595#2902.991
879	/	/	PUNCT	_	_	878	punct	_	@eie1987m-words#@eie1987m#2902.991#2903.387
880	нету	нет	PART	_	_	875	advcl	_	@eie1987m-words#@eie1987m#2903.387#2903.783
881	таких	такой	DET	_	Case=Gen|Number=Plur	880	nsubj	_	@eie1987m-words#@eie1987m#2903.783#2904.179
882	вот	вот	PART	_	_	881	advmod	_	@eie1987m-words#@eie1987m#2904.179#2904.575
883	/	/	PUNCT	_	_	884	punct	_	@eie1987m-words#@eie1987m#2904.575#2904.971
884	ээ	ээ	INTJ	_	_	881	parataxis	_	@eie1987m-words#@eie1987m#2904.971#2905.367
885	там	там	ADV	_	Degree=Pos	894	advmod	_	@eie1987m-words#@eie1987m#2905.367#2905.765
886	согласных	согласный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	894	amod	_	@eie1987m-words#@eie1987m#2907.629#2907.925
887	не	не	PART	_	_	888	advmod	_	@eie1987m-words#@eie1987m#2907.925#2908.221
888	очень	очень	ADV	_	Degree=Pos	889	obl	_	@eie1987m-words#@eie1987m#2908.221#2908.517
889	удобных	удобный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	894	amod	_	@eie1987m-words#@eie1987m#2908.517#2908.813
890	/	/	PUNCT	_	_	891	punct	_	@eie1987m-words#@eie1987m#2908.813#2909.109
891	по...	по...	X	_	_	894	parataxis	_	@eie1987m-words#@eie1987m#2909.109#2909.405
892	ну	ну	PART	_	_	894	parataxis	_	@eie1987m-words#@eie1987m#2909.405#2909.701
893	/	/	PUNCT	_	_	892	punct	_	@eie1987m-words#@eie1987m#2909.701#2909.997
894	по-попевучей	певучий	ADJ	_	Degree=Cmp	884	nmod	_	@eie1987m-words#@eie1987m#2909.997#2910.293
895	всё-таки	все-таки	PART	_	_	897	advmod	_	@eie1987m-words#@eie1987m#2910.293#2910.589
896	чуть-чуть	чуть-чуть	PART	_	_	897	advmod	_	@eie1987m-words#@eie1987m#2910.589#2910.885
897	попевучей	певучий	ADJ	_	Degree=Cmp	884	nmod	_	@eie1987m-words#@eie1987m#2910.885#2911.181
898	/	/	PUNCT	_	_	900	punct	_	@eie1987m-words#@eie1987m#2911.181#2911.477
899	более	более	ADV	_	Degree=Cmp	900	nummod:gov	_	@eie1987m-words#@eie1987m#2911.477#2911.773
900	певучий	певучий	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	897	nmod	_	@eie1987m-words#@eie1987m#2911.773#2912.069
901	/	/	PUNCT	_	_	897	punct	_	@eie1987m-words#@eie1987m#2912.069#2912.365
902	вот	вот	PART	_	_	906	advmod	_	@eie1987m-words#@eie1987m#2912.365#2912.661
903	но	но	CCONJ	_	_	906	cc	_	@eie1987m-words#@eie1987m#2912.661#2912.957
904	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	906	iobj	_	@eie1987m-words#@eie1987m#2912.957#2913.253
905	очень	очень	ADV	_	Degree=Pos	906	advmod	_	@eie1987m-words#@eie1987m#2913.253#2913.549
906	нравится	нравиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	884	conj	_	@eie1987m-words#@eie1987m#2913.549#2913.845
907	русский	русский	ADJ	_	Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	908	amod	_	@eie1987m-words#@eie1987m#2913.845#2914.141
908	язык	язык	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	906	nsubj	_	@eie1987m-words#@eie1987m#2914.141#2914.437
909	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	906	nsubj	_	@eie1987m-words#@eie1987m#2914.437#2914.733
910	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	911	iobj	_	@eie1987m-words#@eie1987m#2914.733#2915.029
911	близок	близкий	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	906	obl	_	@eie1987m-words#@eie1987m#2915.029#2915.325
912	/	/	PUNCT	_	_	917	punct	_	@eie1987m-words#@eie1987m#2915.325#2915.621
913	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	917	nsubj	_	@eie1987m-words#@eie1987m#2915.621#2915.917
914	мой	мой	DET	_	Case=Nom|Gender=Masc|Number=Sing	913	det	_	@eie1987m-words#@eie1987m#2915.917#2916.213
915	/	/	PUNCT	_	_	917	punct	_	@eie1987m-words#@eie1987m#2916.213#2916.509
916	мой	мой	DET	_	Case=Nom|Gender=Masc|Number=Sing	917	det	_	@eie1987m-words#@eie1987m#2916.509#2916.805
917	язык	язык	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	906	obl	_	@eie1987m-words#@eie1987m#2916.805#2917.101
918	/	/	PUNCT	_	_	919	punct	_	@eie1987m-words#@eie1987m#2917.101#2917.397
919	вот	вот	PART	_	_	923	parataxis	_	@eie1987m-words#@eie1987m#2917.397#2917.693
920	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	923	nsubj	_	@eie1987m-words#@eie1987m#2917.693#2917.989
921	на	на	ADP	_	_	922	case	_	@eie1987m-words#@eie1987m#2917.989#2918.285
922	нём	он	PRON	_	Case=Loc|Gender=Masc|Number=Sing|Person=3	923	obl	_	@eie1987m-words#@eie1987m#2918.285#2918.581
923	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	906	csubj	_	@eie1987m-words#@eie1987m#2918.581#2918.877
924	/	/	PUNCT	_	_	930	punct	_	@eie1987m-words#@eie1987m#2918.877#2919.173
925	и	и	CCONJ	_	_	930	cc	_	@eie1987m-words#@eie1987m#2919.173#2919.469
926	/	/	PUNCT	_	_	930	punct	_	@eie1987m-words#@eie1987m#2919.469#2919.765
927	хоть	хоть	ADV	_	Degree=Pos	928	obl	_	@eie1987m-words#@eie1987m#2919.765#2920.061
928	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	930	nsubj	_	@eie1987m-words#@eie1987m#2920.061#2920.357
929	и	и	PART	_	_	930	advmod	_	@eie1987m-words#@eie1987m#2920.357#2920.653
930	владею	владеть	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	923	conj	_	@eie1987m-words#@eie1987m#2920.653#2920.949
931	и	и	CCONJ	_	_	932	cc	_	@eie1987m-words#@eie1987m#2920.949#2921.245
932	английским	английский	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	930	obl	_	@eie1987m-words#@eie1987m#2921.245#2921.541
933	тоже	тоже	PART	_	_	932	advmod	_	@eie1987m-words#@eie1987m#2921.541#2921.837
934	/	/	PUNCT	_	_	946	punct	_	@eie1987m-words#@eie1987m#2921.837#2922.133
935	но	но	CCONJ	_	_	946	cc	_	@eie1987m-words#@eie1987m#2922.133#2922.429
936	/	/	PUNCT	_	_	938	punct	_	@eie1987m-words#@eie1987m#2922.429#2922.725
937	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	938	iobj	_	@eie1987m-words#@eie1987m#2922.725#2923.021
938	приятно	приятно	ADV	_	Degree=Pos	935	parataxis	_	@eie1987m-words#@eie1987m#2923.021#2923.317
939	петь	петь	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	938	csubj	_	@eie1987m-words#@eie1987m#2923.317#2923.613
940	на	на	ADP	_	_	942	case	_	@eie1987m-words#@eie1987m#2923.613#2923.909
941	русском	русский	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	942	amod	_	@eie1987m-words#@eie1987m#2923.909#2924.205
942	языке	язык	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	939	obl	_	@eie1987m-words#@eie1987m#2924.205#2924.501
943	/	/	PUNCT	_	_	938	punct	_	@eie1987m-words#@eie1987m#2924.501#2924.797
944	у	у	ADP	_	_	945	case	_	@eie1987m-words#@eie1987m#2924.797#2925.093
945	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	946	obl	_	@eie1987m-words#@eie1987m#2925.093#2925.389
946	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	932	conj	_	@eie1987m-words#@eie1987m#2925.389#2925.685
947	вот	вот	PART	_	_	948	advmod	_	@eie1987m-words#@eie1987m#2925.685#2925.981
948	негатива	негатив	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	946	nsubj	_	@eie1987m-words#@eie1987m#2925.981#2926.277
949	никакого	никакой	DET	_	Case=Gen|Gender=Masc|Number=Sing	946	det	_	@eie1987m-words#@eie1987m#2926.277#2926.58
